,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean
894,8a858fc15b68ba6a015b77dc3edd5df5,301994011,5,38:30.0,38:10.0,10000,12250.0,30,Unknown,,,,,,,,,4.0,11250.0,15000.0,13593.75,22.5,30.0,-5.25
895,8a858fd25c5a5bc7015c5e0441fb4bfa,301979645,2,14:43.0,14:36.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,12.0
896,8a858fff5a36fe68015a3733e2131686,301995723,4,56:52.0,56:45.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,13333.333333333334,20000.0,16833.333333333332,30.0,30.0,-9.0
897,8a858f8a5a424041015a467fa9ea3240,301974558,11,04:34.0,04:28.0,40000,44000.0,30,Unknown,,,,,,,,,10.0,22000.0,40000.0,24655.0,21.0,30.0,-7.3
898,8a8588f6548fb0c20154957369615d27,301962254,8,07:29.0,07:23.0,20000,24500.0,30,Unknown,,,,,,,,,7.0,12857.142857142857,20000.0,15757.142857142857,25.714285714285715,30.0,-1.1428571428571428
899,8a858e185b4923b4015b4e60a5c475ca,301992433,2,52:47.0,52:40.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-24.0
900,8a858e5b5bd99460015bdd35ed9771e9,301996004,3,44:35.0,44:28.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,5.5
901,8a858e6f5cd5e874015ce379944d6751,301974623,2,42:57.0,42:50.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-5.0
902,8a858e875c63d395015c6f115be54028,301962871,2,40:24.0,40:19.0,10000,13000.0,30,8a858f865bee36ad015bf1705bc41b5b,1990-11-12 00:00:00.000000,Savings,5.5210543,6.2775032,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-5.0
903,8a858e9d59e0997b0159eae2e4fa7611,301979350,5,00:43.0,00:35.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,14937.5,22.5,30.0,-3.0
904,8a858eb95b8c2f6e015b8d4b02c83e7e,301972607,4,58:51.0,58:45.0,10000,13000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,-3.6666666666666665
905,8a858ec55b441639015b479a5bac102b,301997582,2,06:23.0,06:17.0,10000,13000.0,30,8a858ec55b441639015b479a5bac102b,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-9.0
906,8a858eda5984353b01598957192919d7,301971326,5,27:07.0,26:02.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,14575.0,18.75,30.0,-2.75
907,8a858ee05a6b7d75015a6f9509d049af,301987249,3,54:09.0,54:01.0,10000,13000.0,30,Unknown,1985-11-24 00:00:00.000000,Savings,3.4482865,6.4641031,First Bank,KEFFI BRANCH IKOYI,Permanent,Post-Graduate,2.0,10000.0,10000.0,13000.0,30.0,30.0,-5.5
908,8a858ef75b43fc73015b44be6f14622d,301990143,2,04:08.0,04:01.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-10.0
909,8a858f1e5add5268015ade70d6e220fa,301971476,4,41:37.0,41:30.0,10000,12250.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12833.333333333334,30.0,30.0,-2.6666666666666665
910,8a858f365b2547f3015b2bfd85c85ec1,301966940,4,26:17.0,26:03.0,20000,22250.0,15,Unknown,,,,,,,,,3.0,10000.0,10000.0,12000.0,20.0,30.0,-7.0
911,8a858f3e589c40610158b48a71b430d3,301994595,4,44:14.0,44:05.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,-1.3333333333333333
912,8a858f615578136301557f55fc575dc4,301992708,10,43:12.0,43:05.0,10000,13000.0,30,Unknown,,,,,,,,,9.0,10000.0,10000.0,13000.0,30.0,30.0,3.0
913,8a858f7d5578012a015579e9cfd56f51,301962185,7,25:42.0,24:35.0,30000,34500.0,30,Unknown,1983-06-01 00:00:00.000000,Savings,3.4627412,6.4348227,GT Bank,Unknown,Permanent,Unknown,6.0,15000.0,20000.0,17083.333333333332,17.5,30.0,-4.0
914,8a858f8e5c63d73e015c6893b0722802,301968426,2,04:11.0,04:04.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,4.0
915,8a858fa45bd95e9a015be38192d70888,301962076,3,20:10.0,20:03.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-2.5
916,8a858fba5cd5feee015ce2e234b45c0c,301970290,2,47:15.0,47:08.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-28.0
917,8a858fe954ccb8d90154d46ece7f4034,301996886,2,40:00.0,38:44.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,11.0
918,8a858ffc5baffa85015bb07af6973748,301987357,5,45:11.0,45:04.0,10000,11500.0,15,Unknown,,,,,,,,,4.0,12500.0,20000.0,14750.0,18.75,30.0,1.25
919,8a858e765507208301550ad47dbd0a73,302000371,4,42:08.0,42:00.0,10000,13000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,5.0
920,8a858f305cb1ec4e015cb5422c574d3f,301960592,2,53:10.0,53:02.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-1.0
921,8a85884e54a0565b0154a05a7dd10159,301987849,6,56:30.0,56:18.0,10000,11500.0,15,Unknown,,,,,,,,,5.0,12000.0,20000.0,13880.0,18.0,30.0,4.2
922,8a85895354be33300154bf7a48366035,301981538,6,35:21.0,35:15.0,10000,11500.0,15,Unknown,,,,,,,,,5.0,10000.0,10000.0,12700.0,27.0,30.0,11.0
923,8a8589f3545185540154764b72b027fb,301964659,9,24:28.0,24:15.0,10000,11125.0,15,Unknown,,,,,,,,,8.0,10000.0,15000.0,11896.875,20.625,30.0,4.125
924,8a858e0c552ae0b801553548b39d0db2,301964483,10,52:23.0,52:15.0,30000,34500.0,30,Unknown,,,,,,,,,9.0,15000.0,30000.0,16981.944444444445,16.666666666666668,30.0,6.111111111111111
925,8a858e3e5922ba430159604e0bc87433,301969617,7,17:51.0,17:42.0,30000,34500.0,30,Unknown,1988-09-29 00:00:00.000000,Savings,3.5701631,6.7927679,Zenith Bank,Unknown,Permanent,Unknown,6.0,15000.0,20000.0,16816.666666666668,15.0,15.0,-0.16666666666666666
926,8a858e625c8d993a015c91eb86343292,301984505,3,32:09.0,32:03.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,2.0
927,8a858e6f5668e017015670fc49be1dc7,301976918,10,56:08.0,56:00.0,30000,34500.0,30,Unknown,,,,,,,,,9.0,23333.333333333332,30000.0,26961.11111111111,26.666666666666668,30.0,3.0
928,8a858e875b910dfe015b9a75f78739f7,302000574,6,22:32.0,21:21.0,30000,34500.0,30,8a858f615591c2cc01559c6b1ae9699d,1985-05-29 00:00:00.000000,Savings,3.8480948,7.3564152,First Bank,Unknown,Permanent,Unknown,5.0,14000.0,20000.0,16150.0,18.0,30.0,-3.0
929,8a858eb4588604f701589b300e2768ee,301963625,9,46:32.0,46:26.0,40000,48000.0,60,Unknown,,,,,,,,,8.0,22500.0,40000.0,27425.0,41.25,60.0,-5.375
930,8a858eea5d1d99d3015d2729731b142b,301978726,2,35:10.0,35:00.0,10000,11500.0,15,8a85891e53ad0e6b0153b0ba20452521,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-14.0
931,8a858f005a04ae6e015a09f0358b20da,301966930,5,22:01.0,21:57.0,10000,13000.0,30,Unknown,,,,,,,,,4.0,10000.0,10000.0,13000.0,30.0,30.0,5.0
932,8a858f305c8dd672015c991b913e01df,302002463,2,00:56.0,00:47.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-11.0
933,8a858f585cf9d48b015cf9ee030e10ad,301962588,2,47:02.0,46:56.0,10000,11500.0,15,Unknown,1989-10-16 00:00:00.000000,Savings,7.4401536,9.1179252,Diamond Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-14.0
934,8a858f7057b918e40157b93a0b210f37,301988673,4,13:58.0,13:49.0,10000,11500.0,15,8a858e375bcf8394015bd21e839c3d85,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
935,8a858e8a5c1c14b8015c2068cc9d6428,301975468,3,15:24.0,15:17.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,1.0
936,8a858eb55b24c7b8015b24d6095c0c46,301978112,7,03:56.0,02:47.0,30000,34500.0,30,Unknown,1991-01-22 00:00:00.000000,Savings,4.7770874,6.5182879,UBA,Unknown,Permanent,Unknown,6.0,15000.0,20000.0,17250.0,17.5,30.0,-1.8333333333333333
937,8a858f045556eaa4015568356b2d414c,301958997,10,14:37.0,14:31.0,35000,38500.0,30,Unknown,1989-07-06 00:00:00.000000,Savings,3.4967132,6.4326192,Fidelity Bank,Unknown,Permanent,Graduate,9.0,16111.111111111111,25000.0,19072.222222222223,28.333333333333332,30.0,-11.777777777777779
938,8a858f5659bc0eea0159c6f4b9ab6a80,301968300,5,12:09.0,12:04.0,10000,13000.0,30,Unknown,1986-06-16 00:00:00.000000,Savings,6.6772547,6.2330776,Access Bank,Unknown,Permanent,Unknown,4.0,10000.0,10000.0,13000.0,30.0,30.0,-4.5
939,8a858f675c1c43bc015c2049f2d20224,301974986,3,51:22.0,51:15.0,10000,11500.0,15,8a858f495a70f465015a7562d9b20ad9,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,0.0
940,8a858f8a5b146b08015b14807b6c1308,301971529,3,12:57.0,11:47.0,10000,13000.0,30,Unknown,1992-11-05 00:00:00.000000,Savings,3.2082561,6.6843264,Zenith Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,3.0
941,8a858fa65d13a38c015d142bf2d73b6d,301992855,2,29:57.0,29:50.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
942,8a858fcd5cc5594e015cc57021210c21,301987596,2,53:02.0,52:55.0,10000,13000.0,30,8a858fe95c88ee44015c8b9169584bfe,1992-08-07 00:00:00.000000,Savings,4.8387917,7.07976,GT Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
943,8a858fe756939bbb015695c2144d6077,301988497,7,04:52.0,04:46.0,40000,48000.0,60,Unknown,,,,,,,,,6.0,20000.0,30000.0,24650.0,40.0,60.0,-2.3333333333333335
944,8a858e365ca12b1d015ca1379747057d,301976465,2,57:39.0,57:33.0,10000,13000.0,30,8a858f295c8d307f015ca05d99dd70a9,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
945,8a858f535908095c01591628b8dc27b1,301983642,7,50:48.0,49:41.0,20000,24500.0,30,Unknown,,,,,,,,,6.0,11666.666666666666,20000.0,14800.0,30.0,30.0,1.1666666666666667
946,8a85880353acff880153bd56e93f75ff,301970095,4,09:54.0,09:47.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12000.0,20.0,30.0,-1.3333333333333333
947,8a8588b2548362e601548bffd0e62b04,301997981,9,27:21.0,26:08.0,30000,34500.0,30,Unknown,,,,,,,,,7.0,14285.714285714286,20000.0,17200.0,25.714285714285715,30.0,-8.0
948,8a858e035693e02901569c2e205d58ac,301971623,7,08:02.0,07:53.0,20000,24500.0,30,Unknown,1990-01-25 00:00:00.000000,Other,6.8352674,6.1134135,GT Bank,Unknown,Permanent,Graduate,6.0,16666.666666666668,20000.0,20550.0,30.0,30.0,17.5
949,8a858e205c21d53a015c31eef2ae5b6a,301979812,5,00:50.0,00:41.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,14187.5,15.0,15.0,-3.0
950,8a858e445ca25ee3015ca2f66dc826e0,301968459,2,28:00.0,27:56.0,10000,13000.0,30,8a858e6c5c88d145015c9e45a8d92860,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
951,8a858e6b5ccb6ea8015cd03740010fff,301982821,2,36:08.0,36:00.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-8.0
952,8a858e6f5c120e66015c12a543a62da6,301975317,3,01:11.0,01:05.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-2.5
953,8a858eac5c451942015c469f4e8c1312,301978318,3,30:52.0,30:44.0,10000,11500.0,15,8a85898a53bc15600153cdd9fae978e0,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-1.5
954,8a858ed75732b681015733b076635f39,301993936,5,55:59.0,55:35.0,20000,22250.0,15,Unknown,,,,,,,,,4.0,10000.0,10000.0,13000.0,30.0,30.0,-17.75
955,8a858ef45be99ccb015bebccaa063f88,301996990,4,31:31.0,31:24.0,20000,24500.0,30,Unknown,1989-01-27 00:00:00.000000,Savings,7.4452228,9.0674426,Fidelity Bank,Unknown,Unknown,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,-4.666666666666667
956,8a858f13556665aa0155727a1c73511c,301985350,11,41:08.0,40:01.0,40000,44000.0,30,Unknown,,,,,,,,,10.0,20000.0,30000.0,23222.5,27.0,60.0,-4.6
957,8a858f295c8d307f015c925746723871,301960171,2,06:04.0,05:57.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-9.0
958,8a858f2e5cd09481015cd3d378cd0b38,301998374,2,18:53.0,18:48.0,10000,11500.0,15,Unknown,1991-07-30 00:00:00.000000,Savings,3.920598,6.8296593,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
959,8a858f545908094b01591f39284c5592,302001655,4,38:15.0,38:06.0,10000,13000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-5.666666666666667
960,8a858f625c5a3697015c5e1307347932,301993267,3,20:03.0,19:57.0,10000,13000.0,30,Unknown,1982-09-18 00:00:00.000000,Savings,3.3095422,6.6254472,Zenith Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
961,8a858f875cedcb03015cedea256e1bd5,301972101,2,15:34.0,15:28.0,10000,13000.0,30,8a858e1d5cd58f9e015ceda385bb359d,1979-01-31 00:00:00.000000,Savings,5.1950625,5.6064228,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-13.0
962,8a858fa4552add9f01553fb0d84f57aa,301965953,10,11:21.0,11:15.0,30000,34500.0,30,Unknown,,,,,,,,,9.0,13888.888888888889,30000.0,17250.0,30.0,30.0,-4.555555555555555
963,8a858fca5c35df2c015c39ad8695343e,301984665,3,27:45.0,27:37.0,10000,13000.0,30,8a858f3d5b4411b7015b47d39a1f0401,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
964,8a858fd35b441894015b46ec60a43c58,301980214,3,50:38.0,49:28.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-3.0
965,8a858ff85bd93919015be339c7e73cdd,302000182,2,58:04.0,57:58.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
966,8a858f2c59bc3fdd0159c69c632b7d9c,301982229,5,11:44.0,11:38.0,10000,11500.0,15,Unknown,,,,,,,,,4.0,10000.0,10000.0,11500.0,15.0,15.0,8.0
967,8a858fcb5c11f481015c167f5ecc4280,301971421,2,09:31.0,09:25.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,6.0
968,8a858fa55776f0470157799aa4b33da8,301974507,4,28:08.0,28:01.0,10000,13000.0,30,Unknown,1990-02-23 00:00:00.000000,Other,3.9238294,7.8298594,GT Bank,Unknown,Student,Unknown,3.0,10000.0,10000.0,13000.0,30.0,30.0,5.0
969,8a858fd35b441894015b4420f53b0fcb,301994723,2,02:46.0,01:37.0,10000,11500.0,15,Unknown,1977-01-15 00:00:00.000000,Savings,3.4796613,6.6448003,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-3.0
970,8a858fe8555f401f015567a0cca24f03,302003978,2,26:20.0,25:07.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,1.0
971,8aab160f499477da014999ba2f0f578b,301992876,4,45:35.0,45:28.0,20000,23000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,11750.0,20.0,30.0,0.3333333333333333
972,8a858e8d56b784480156b8dfa2c27373,301974511,4,30:41.0,30:35.0,15000,18375.0,30,Unknown,1986-11-07 00:00:00.000000,Other,4.5798175,7.7704138,GT Bank,Unknown,Self-Employed,Unknown,3.0,10000.0,10000.0,12750.0,30.0,30.0,-5.0
973,8a858f475bceed0d015bcf37085126dd,301988312,5,54:38.0,54:31.0,10000,13000.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-11.5
974,8a858fd85b685607015b6dfb15ef56c2,301995049,4,09:38.0,08:00.0,20000,24500.0,30,8a858fc15b68ba6a015b6d46f82b05f9,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
975,8a8589045384bd8301538f539eb13617,302001661,13,43:45.0,43:20.0,30000,34500.0,30,Unknown,1989-11-12 00:00:00.000000,Other,5.202541,12.9988957,Diamond Bank,Unknown,Permanent,Unknown,12.0,18333.333333333332,30000.0,21827.083333333332,28.75,30.0,3.6666666666666665
976,8a858e0359cf06110159cf9c88e42ab0,301968286,4,05:41.0,05:28.0,10000,12250.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,-2.3333333333333335
977,8a858e205af14ee8015af221e4fb5fd6,301974993,6,59:05.0,57:58.0,30000,34500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,17600.0,30.0,30.0,-8.4
978,8a858e445add19b4015ae205caa61bfd,301977078,2,47:50.0,46:39.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-5.0
979,8a858e6c5c88d145015c97d3d7401cc4,301995531,3,02:54.0,02:47.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-1.5
980,8a858e735c5a4bed015c5b4894e42483,301958836,2,47:02.0,46:56.0,10000,11500.0,15,Unknown,1986-12-14 00:00:00.000000,Savings,7.5135496,6.5025991,UBA,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
981,8a858eba5c884d2a015c89bb147c054e,301979772,2,18:42.0,18:35.0,10000,13000.0,30,Unknown,1989-05-24 00:00:00.000000,Savings,7.4435936,9.0800539,Diamond Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
982,8a858ee0560bc07701561d3b978b4831,301978045,10,05:47.0,05:41.0,35000,38500.0,30,Unknown,,,,,,,,,9.0,14444.444444444445,25000.0,16952.777777777777,26.666666666666668,30.0,-9.0
983,8a858f0455d9feaf0155de3652a42b81,301959013,10,36:11.0,35:04.0,40000,44000.0,30,Unknown,,,,,,,,,9.0,18888.88888888889,40000.0,21819.444444444445,26.666666666666668,60.0,-6.444444444444445
984,8a858f1554e294490154e74dde675366,301997964,8,10:24.0,10:17.0,10000,13000.0,30,Unknown,,,,,,,,,7.0,10000.0,10000.0,13000.0,30.0,30.0,23.142857142857142
985,8a858f265c2187bd015c21d5f78413fc,301985755,2,03:31.0,03:24.0,10000,13000.0,30,Unknown,1983-03-18 00:00:00.000000,Savings,5.8043977,5.5610286,GT Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,1.0
986,8a858f2c585375f00158678b108144f8,301999188,8,09:59.0,08:53.0,40000,48000.0,60,Unknown,1987-06-01 00:00:00.000000,Savings,4.6565078,7.9796392,Union Bank,Unknown,Permanent,Unknown,7.0,24285.714285714286,30000.0,29328.571428571428,38.57142857142857,60.0,-1.4285714285714286
987,8a858f385b34d285015b36b6a49b08d1,301982516,4,59:25.0,59:18.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,13333.333333333334,20000.0,16833.333333333332,30.0,30.0,-4.666666666666667
988,8a858f5e5566567d01556c3e3c342d60,301986692,12,04:50.0,04:43.0,20000,22000.0,30,Unknown,,,,,,,,,11.0,21363.636363636364,40000.0,25640.909090909092,36.81818181818182,60.0,-3.727272727272727
989,8a858f795896e56b0158972775f12556,301999853,8,07:58.0,06:47.0,15000,16125.0,15,Unknown,,,,,,,,,7.0,12857.142857142857,20000.0,14357.142857142857,15.0,15.0,-7.285714285714286
990,8a858f98560bbe1101560ccaa0f8413b,301981532,10,31:14.0,31:05.0,15000,18375.0,30,Unknown,,,,,,,,,9.0,20555.555555555555,30000.0,23255.555555555555,21.666666666666668,30.0,0.1111111111111111
991,8a858faf5679a838015679c459720d76,301967782,10,14:36.0,14:30.0,30000,34500.0,30,Unknown,1994-01-20 00:00:00.000000,Other,5.8506371,5.5348158,First Bank,Unknown,Permanent,Secondary,9.0,20000.0,30000.0,23661.11111111111,28.333333333333332,30.0,-2.6666666666666665
992,8a858fe756939bbb0156b1159291111a,301975327,8,08:35.0,07:29.0,20000,24500.0,30,Unknown,1988-09-07 00:00:00.000000,Savings,3.320315,7.1153113,Access Bank,Unknown,Permanent,Unknown,7.0,11428.57142857143,20000.0,14642.857142857143,30.0,30.0,-6.142857142857143
993,8a858ffb5b350b52015b376f8d7f10ba,301983486,8,40:26.0,39:11.0,30000,34500.0,30,Unknown,,,,,,,,,7.0,17142.85714285714,30000.0,19392.85714285714,17.142857142857142,30.0,-4.571428571428571
994,8a858e905b47e117015b47efdc460bbc,301980647,2,32:55.0,32:48.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,28.0
995,8a8588fd53c244bc0153c77b6b9e691b,301967308,9,57:26.0,57:09.0,30000,39000.0,60,Unknown,1984-10-01 00:00:00.000000,Savings,7.373772,9.1493608,EcoBank,Unknown,Permanent,Graduate,8.0,12500.0,20000.0,15875.0,30.0,30.0,9.375
996,8a8589ec54517bf90154682378410694,301975736,12,58:20.0,57:13.0,40000,48000.0,60,Unknown,1990-07-31 00:00:00.000000,Savings,3.8704173,7.3605793,GT Bank,Unknown,Permanent,Graduate,11.0,24545.454545454544,40000.0,29381.81818181818,38.18181818181818,60.0,-3.5454545454545454
997,8a858e0f58afbace0158c909b63e176b,302000612,12,43:24.0,42:19.0,30000,39000.0,60,Unknown,1983-09-02 00:00:00.000000,Savings,5.2173699,7.2538089,First Bank,Unknown,Unknown,Unknown,11.0,21818.18181818182,30000.0,25381.81818181818,27.272727272727273,60.0,-5.2727272727272725
998,8a858e2155defefd0155e3c9a8564f63,301981972,12,10:31.0,10:24.0,50000,57500.0,90,Unknown,,,,,,,,,11.0,27272.727272727272,40000.0,32086.363636363636,38.18181818181818,60.0,-0.9090909090909091
999,8a858e3d55ca3ef60155d426178f29ab,301960033,2,25:36.0,24:28.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,4.0
1000,8a858e435bedeb4f015bf103d73403bf,301975621,4,45:12.0,45:04.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-11.666666666666666
1001,8a858e5d5c7e25b4015c8196828519c6,301997023,2,45:01.0,44:53.0,10000,13000.0,30,Unknown,1988-12-21 00:00:00.000000,Savings,8.5168383,7.71202,Zenith Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,1.0
1002,8a858e885ab85d06015ab89b8b3e2f1b,301991661,3,58:39.0,58:26.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-1.0
1003,8a858ea555d9e6020155de8c81a63a1d,301979194,2,04:58.0,04:52.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
1004,8a858eba5c884d2a015c887b946e2236,301972762,3,44:11.0,44:05.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-1.5
1005,8a858eec5ca21dcb015ca3824cdb63b2,301987346,3,40:41.0,40:34.0,10000,11000.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-9.0
1006,8a858f08582a51bc01582a7123560822,301992150,15,03:04.0,02:51.0,50000,52500.0,30,Unknown,1972-06-27 00:00:00.000000,Savings,3.4379918,6.8181303,Zenith Bank,Unknown,Self-Employed,Graduate,14.0,28571.428571428572,50000.0,32035.714285714286,26.785714285714285,60.0,-6.571428571428571
1007,8a858f1358d4ac270158d995e64634b8,301966551,8,32:32.0,32:22.0,20000,24500.0,30,Unknown,,,,,,,,,7.0,17142.85714285714,30000.0,20271.428571428572,25.714285714285715,30.0,0.5714285714285714
1008,8a858f3355ae6a610155c583cc8e034d,301987127,5,01:28.0,42:24.0,20000,24500.0,30,Unknown,1988-11-20 00:00:00.000000,Other,4.5602269,7.7812336,UBA,Unknown,Unknown,Unknown,4.0,12500.0,20000.0,15500.0,26.25,30.0,-2.5
1009,8a858f565b683b56015b7ad54ddc7f78,301971193,2,08:57.0,08:50.0,10000,13000.0,30,8a858e885b68546c015b76caca726efc,1973-01-07 00:00:00.000000,Savings,6.9849913,4.8469288,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-10.0
1010,8a858f61560bc0e501560d55eaca7446,301968803,7,41:04.0,40:47.0,30000,39000.0,60,Unknown,,,,,,,,,6.0,15000.0,20000.0,18633.333333333332,30.0,30.0,-1.0
1011,8a858f8e597cf3f401598353f79a7171,301967418,5,03:40.0,03:35.0,10000,12250.0,30,Unknown,,,,,,,,,4.0,10000.0,10000.0,12531.25,26.25,30.0,-4.75
1012,8a858fab5cd5e1a7015ce92aa49d4dd4,301987280,2,08:21.0,08:13.0,10000,11500.0,15,8a858e02578f616401579076b9020792,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-3.0
1013,8a858fc35b347bd4015b34c1a0db575f,301964700,4,48:30.0,48:18.0,20000,24500.0,30,Unknown,1991-12-24 00:00:00.000000,Savings,3.3182749,6.6559086,First Bank,Unknown,Unknown,Unknown,3.0,13333.333333333334,20000.0,16833.333333333332,30.0,30.0,0.0
1014,8a858fd95c878bfe015c87c21233283a,301986763,2,08:40.0,08:33.0,10000,13000.0,30,8a858fbf5c1ba55b015c1bbf2fcf1184,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,9.0
1015,8a85882653d0bb500153d96597b72471,301995232,4,49:32.0,48:25.0,10000,13000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,2.0
